category,condition_grade,return_reason,original_price,inbound_shipping_cost,final_decision,hazardous_goods_flag,co2_saved_refurb_vs_landfill,profit
Apparel,A,02_changed_mind,20408,201,keep_it,0,0.0,42
Apparel,A,02_changed_mind,12724,375,keep_it,0,0.0,64
Apparel,A,02_changed_mind,5185,170,keep_it,0,0.0,48
Electronics,D,02_changed_mind,26121,238,keep_it,0,0.0,53
Electronics,B,02_changed_mind,28253,222,liquidate,0,0.0,980
Kitchen,B,01_defective,3542,268,refurbish,0,3.651742087618747,8430
Beauty,C,04_incorrect_item,11284,302,donate,0,6.101617675715777,205
Kitchen,B,02_changed_mind,8731,97,keep_it,0,0.0,53
Beauty,B,03_damaged_shipping,13244,61,recycle,1,0.0,-2430
Beauty,A,01_defective,5937,143,refurbish,0,4.203980679043178,13619
Kitchen,A,02_changed_mind,16343,421,liquidate,0,0.0,-109
Electronics,B,02_changed_mind,4528,352,keep_it,0,0.0,38
Apparel,B,02_changed_mind,28480,66,liquidate,0,0.0,-1325
Apparel,B,02_changed_mind,9628,78,keep_it,0,0.0,87
Apparel,C,01_defective,6300,70,recycle,1,0.0,-2780
Beauty,B,02_changed_mind,21915,341,liquidate,0,0.0,-1405
Electronics,B,03_damaged_shipping,3650,130,recycle,1,0.0,167
Beauty,A,02_changed_mind,5460,340,keep_it,0,0.0,42
Electronics,D,02_changed_mind,24947,498,keep_it,0,0.0,20
Apparel,B,01_defective,24815,346,refurbish,0,2.5962594816775684,7875
Electronics,B,01_defective,24268,191,refurbish,0,3.2227669482516554,10985
Beauty,B,02_changed_mind,11696,264,liquidate,0,0.0,-1407
Electronics,B,02_changed_mind,6886,392,keep_it,0,0.0,54
Apparel,B,02_changed_mind,10405,406,liquidate,0,0.0,403
Kitchen,A,04_incorrect_item,12220,357,liquidate,0,0.0,-1695
Kitchen,A,02_changed_mind,6338,318,keep_it,0,0.0,82
Apparel,A,01_defective,24316,118,refurbish,0,2.829192433819515,17046
Kitchen,A,04_incorrect_item,20992,51,donate,0,6.29085233557992,56
Kitchen,C,02_changed_mind,15845,288,liquidate,0,0.0,-1273
Apparel,A,02_changed_mind,11638,69,keep_it,0,0.0,54
Kitchen,C,03_damaged_shipping,26553,373,recycle,1,0.0,642
Beauty,A,01_defective,10940,203,refurbish,0,3.7077572791816067,7019
Apparel,D,03_damaged_shipping,4885,161,liquidate,0,0.0,1160
Electronics,A,01_defective,7280,374,refurbish,0,1.02694512477975,10491
Electronics,D,01_defective,5442,430,refurbish,0,1.8011471386898985,16748
Apparel,A,02_changed_mind,10048,138,keep_it,0,0.0,48
Electronics,C,01_defective,21742,199,refurbish,0,3.5678549823282113,13487
Electronics,B,02_changed_mind,28203,235,keep_it,0,0.0,60
Electronics,B,03_damaged_shipping,8687,76,recycle,1,0.0,-1910
Kitchen,B,02_changed_mind,12047,462,liquidate,0,0.0,-1436
Kitchen,D,03_damaged_shipping,3769,165,liquidate,0,0.0,740
Beauty,B,02_changed_mind,16548,80,liquidate,0,0.0,-766
Kitchen,B,04_incorrect_item,12335,276,liquidate,0,0.0,116
Beauty,B,01_defective,20297,165,refurbish,0,2.8639568242444895,17730
Kitchen,A,02_changed_mind,24547,128,keep_it,0,0.0,54
Beauty,B,03_damaged_shipping,23643,117,recycle,1,0.0,131
Beauty,B,02_changed_mind,16468,74,liquidate,0,0.0,854
Apparel,D,02_changed_mind,21418,191,liquidate,0,0.0,-1503
Beauty,C,02_changed_mind,2031,274,keep_it,0,0.0,33
Kitchen,C,01_defective,16133,122,recycle,1,0.0,-1358
Beauty,B,03_damaged_shipping,3533,356,liquidate,0,0.0,-670
Apparel,A,02_changed_mind,11467,89,liquidate,0,0.0,817
Beauty,A,01_defective,22576,161,refurbish,0,1.322361186804128,15398
Beauty,B,03_damaged_shipping,22493,389,liquidate,0,0.0,108
Apparel,B,03_damaged_shipping,12035,443,recycle,1,0.0,-2136
Beauty,A,02_changed_mind,2987,166,keep_it,0,0.0,42
Electronics,A,02_changed_mind,16012,416,liquidate,0,0.0,-399
Beauty,B,02_changed_mind,9660,260,liquidate,0,0.0,-1722
Electronics,B,01_defective,8424,412,refurbish,0,1.8774361773500963,12343
Electronics,C,01_defective,16018,65,refurbish,0,3.685527029343676,11924
Beauty,B,02_changed_mind,10711,472,liquidate,0,0.0,-1321
Apparel,C,02_changed_mind,901,176,keep_it,0,0.0,18
Kitchen,B,02_changed_mind,24258,208,keep_it,0,0.0,48
Apparel,B,02_changed_mind,22095,113,keep_it,0,0.0,80
Apparel,C,02_changed_mind,20490,495,liquidate,0,0.0,948
Electronics,A,01_defective,29336,252,refurbish,0,2.626839766021875,16671
Kitchen,B,01_defective,11136,319,refurbish,0,2.5314010421574684,10858
Electronics,A,02_changed_mind,20840,472,keep_it,0,0.0,10
Electronics,B,04_incorrect_item,3205,208,donate,0,7.817711463529267,289
Apparel,A,02_changed_mind,15723,440,liquidate,0,0.0,322
Electronics,B,02_changed_mind,7039,467,liquidate,0,0.0,1135
Kitchen,A,02_changed_mind,9112,364,keep_it,0,0.0,20
Electronics,C,02_changed_mind,12253,372,liquidate,0,0.0,676
Kitchen,C,03_damaged_shipping,27959,357,recycle,1,0.0,-1705
Kitchen,A,04_incorrect_item,28667,364,liquidate,0,0.0,-765
Kitchen,B,02_changed_mind,18309,471,keep_it,0,0.0,43
Beauty,B,02_changed_mind,18781,169,liquidate,0,0.0,-919
Electronics,B,01_defective,11154,200,refurbish,0,4.154570356319731,6308
Kitchen,B,02_changed_mind,4590,308,liquidate,0,0.0,78
Beauty,A,02_changed_mind,1998,145,liquidate,0,0.0,869
Kitchen,D,02_changed_mind,25299,102,liquidate,0,0.0,-1541
Apparel,A,02_changed_mind,11148,362,keep_it,0,0.0,14
Kitchen,B,02_changed_mind,3151,310,keep_it,0,0.0,22
Kitchen,B,04_incorrect_item,18300,233,donate,0,5.370986034520521,173
Electronics,A,03_damaged_shipping,8095,244,recycle,1,0.0,-3662
Beauty,B,01_defective,14715,128,refurbish,0,1.6307253226521055,6371
Electronics,D,04_incorrect_item,5356,294,liquidate,0,0.0,132
Electronics,B,02_changed_mind,26146,80,keep_it,0,0.0,55
Apparel,D,04_incorrect_item,9142,76,liquidate,0,0.0,-1464
Electronics,D,02_changed_mind,17085,368,keep_it,0,0.0,63
Kitchen,A,02_changed_mind,9834,402,liquidate,0,0.0,-85
Apparel,B,01_defective,20838,264,refurbish,0,2.0144258419977494,15358
Electronics,B,02_changed_mind,14335,227,liquidate,0,0.0,228
Electronics,A,02_changed_mind,16509,383,keep_it,0,0.0,99
Kitchen,A,02_changed_mind,1073,165,keep_it,0,0.0,25
Beauty,B,03_damaged_shipping,22919,434,liquidate,0,0.0,-1550
Beauty,C,02_changed_mind,7210,443,liquidate,0,0.0,653
Apparel,C,02_changed_mind,4662,129,liquidate,0,0.0,-1206
Beauty,A,02_changed_mind,6645,290,keep_it,0,0.0,41
Beauty,B,01_defective,11192,257,refurbish,0,1.999054259594391,8888
Apparel,B,03_damaged_shipping,16816,69,recycle,1,0.0,-403
Electronics,A,02_changed_mind,29391,261,liquidate,0,0.0,365
Apparel,C,02_changed_mind,29635,272,keep_it,0,0.0,14
Electronics,B,03_damaged_shipping,21659,401,recycle,1,0.0,-2051
Kitchen,C,01_defective,15233,357,refurbish,0,1.2735586578701437,6973
Kitchen,B,03_damaged_shipping,28451,476,liquidate,0,0.0,520
Beauty,C,02_changed_mind,19772,473,liquidate,0,0.0,-616
Beauty,B,02_changed_mind,7134,433,keep_it,0,0.0,71
Kitchen,A,04_incorrect_item,2880,248,liquidate,0,0.0,1111
Kitchen,B,03_damaged_shipping,14539,396,liquidate,0,0.0,-1557
Apparel,C,03_damaged_shipping,15001,92,recycle,1,0.0,-3632
Kitchen,D,03_damaged_shipping,11127,76,liquidate,0,0.0,-1922
Apparel,C,02_changed_mind,22416,412,keep_it,0,0.0,52
Electronics,B,03_damaged_shipping,28899,439,recycle,1,0.0,-2211
Electronics,B,02_changed_mind,18809,139,liquidate,0,0.0,79
Beauty,A,01_defective,711,177,refurbish,0,2.1586630107625595,12626
Electronics,C,04_incorrect_item,797,217,donate,0,8.904796110175536,218
Kitchen,B,01_defective,29209,155,refurbish,0,2.0456530100646257,6649
Apparel,D,02_changed_mind,17833,167,liquidate,0,0.0,-505
Electronics,D,03_damaged_shipping,11767,270,recycle,1,0.0,260
Electronics,B,02_changed_mind,4554,262,liquidate,0,0.0,893
Kitchen,B,01_defective,9116,342,refurbish,0,1.4198257247011177,12408
Electronics,A,02_changed_mind,22913,281,keep_it,0,0.0,91
Apparel,A,04_incorrect_item,2870,476,liquidate,0,0.0,892
Electronics,B,02_changed_mind,21665,120,keep_it,0,0.0,35
Kitchen,B,02_changed_mind,14479,50,liquidate,0,0.0,-907
Apparel,D,02_changed_mind,25681,212,liquidate,0,0.0,-1250
Kitchen,B,02_changed_mind,7088,172,keep_it,0,0.0,65
Electronics,A,02_changed_mind,8413,235,liquidate,0,0.0,846
Electronics,A,03_damaged_shipping,20093,466,liquidate,0,0.0,-316
Electronics,B,02_changed_mind,19849,183,keep_it,0,0.0,89
Electronics,A,03_damaged_shipping,28703,442,liquidate,0,0.0,-1916
Kitchen,B,02_changed_mind,13648,490,keep_it,0,0.0,38
Electronics,B,01_defective,10030,241,refurbish,0,1.4358285979340142,9854
Beauty,C,02_changed_mind,6977,245,keep_it,0,0.0,31
Kitchen,B,03_damaged_shipping,6902,448,recycle,1,0.0,-2753
Electronics,B,04_incorrect_item,6609,406,liquidate,0,0.0,-189
Beauty,B,02_changed_mind,6490,156,keep_it,0,0.0,53
Apparel,A,02_changed_mind,2872,87,liquidate,0,0.0,-1279
Kitchen,D,02_changed_mind,17400,455,keep_it,0,0.0,41
Apparel,A,02_changed_mind,7973,303,liquidate,0,0.0,-43
Beauty,B,02_changed_mind,18519,434,liquidate,0,0.0,-669
Electronics,B,01_defective,13389,250,refurbish,0,1.721034992386727,13353
Kitchen,B,02_changed_mind,21283,369,keep_it,0,0.0,23
Beauty,B,02_changed_mind,25544,59,keep_it,0,0.0,74
Beauty,B,02_changed_mind,23954,51,keep_it,0,0.0,42
Beauty,A,04_incorrect_item,19323,148,donate,0,5.682770999098603,184
Apparel,A,02_changed_mind,6937,217,liquidate,0,0.0,121
Electronics,A,02_changed_mind,7841,259,keep_it,0,0.0,35
Beauty,A,03_damaged_shipping,23476,264,liquidate,0,0.0,1166
Electronics,B,04_incorrect_item,21553,175,liquidate,0,0.0,-34
Beauty,B,02_changed_mind,2292,85,keep_it,0,0.0,12
Kitchen,D,02_changed_mind,21574,325,keep_it,0,0.0,82
Apparel,A,03_damaged_shipping,25189,416,liquidate,0,0.0,706
Electronics,D,02_changed_mind,6527,298,keep_it,0,0.0,97
Beauty,A,02_changed_mind,19342,324,liquidate,0,0.0,301
Beauty,A,01_defective,3644,224,refurbish,0,4.568804281141745,3674
Kitchen,A,03_damaged_shipping,23513,454,liquidate,0,0.0,-1853
Beauty,A,02_changed_mind,14883,299,liquidate,0,0.0,-1159
Kitchen,B,02_changed_mind,11204,233,keep_it,0,0.0,100
Beauty,A,02_changed_mind,24439,287,liquidate,0,0.0,935
Electronics,C,02_changed_mind,7563,453,keep_it,0,0.0,23
Beauty,A,02_changed_mind,25658,105,liquidate,0,0.0,198
Electronics,D,02_changed_mind,18764,152,keep_it,0,0.0,10
Kitchen,B,02_changed_mind,19624,143,keep_it,0,0.0,32
Electronics,B,04_incorrect_item,8697,122,liquidate,0,0.0,-1661
Kitchen,A,02_changed_mind,4820,254,liquidate,0,0.0,-1329
Apparel,B,01_defective,29541,82,refurbish,0,4.442695607576832,12625
Kitchen,A,02_changed_mind,7672,332,liquidate,0,0.0,-1945
Electronics,C,02_changed_mind,25852,402,keep_it,0,0.0,37
Beauty,A,04_incorrect_item,20849,218,donate,0,9.523801766007455,100
Electronics,B,02_changed_mind,6358,202,keep_it,0,0.0,96
Apparel,A,02_changed_mind,22909,301,keep_it,0,0.0,28
Kitchen,B,01_defective,23285,480,refurbish,0,1.897484739012258,16770
Electronics,D,03_damaged_shipping,3723,98,liquidate,0,0.0,-876
Kitchen,A,02_changed_mind,22938,99,liquidate,0,0.0,-853
Electronics,B,02_changed_mind,12418,229,keep_it,0,0.0,76
Beauty,C,02_changed_mind,18799,124,keep_it,0,0.0,60
Electronics,A,02_changed_mind,18156,137,liquidate,0,0.0,-1412
Apparel,C,01_defective,9601,62,recycle,1,0.0,-3265
Electronics,B,02_changed_mind,24232,133,liquidate,0,0.0,-1854
Kitchen,B,02_changed_mind,10475,122,liquidate,0,0.0,-1895
Electronics,A,01_defective,14956,140,refurbish,0,3.7213444990616575,6882
Apparel,B,01_defective,24726,107,refurbish,0,2.3969870784663705,8960
Beauty,A,04_incorrect_item,23877,262,liquidate,0,0.0,1137
Apparel,D,01_defective,1929,373,refurbish,0,1.9108063173287486,3931
Electronics,C,03_damaged_shipping,14993,209,liquidate,0,0.0,-1034
Beauty,A,03_damaged_shipping,2249,142,recycle,1,0.0,-2424
Electronics,B,02_changed_mind,4793,70,keep_it,0,0.0,76
Apparel,B,01_defective,20375,276,refurbish,0,3.3700708225469658,16538
Beauty,B,02_changed_mind,726,206,liquidate,0,0.0,-1088
Beauty,C,01_defective,21251,227,refurbish,0,1.2515345718112592,2914
Beauty,A,04_incorrect_item,25142,272,donate,0,6.365538984534184,43
Apparel,A,03_damaged_shipping,22301,81,liquidate,0,0.0,743
Apparel,A,03_damaged_shipping,11739,321,liquidate,0,0.0,-1481
Apparel,B,02_changed_mind,22214,290,keep_it,0,0.0,78
Beauty,C,01_defective,27052,374,recycle,1,0.0,-4658
Beauty,B,03_damaged_shipping,7394,123,recycle,1,0.0,-607
Kitchen,C,02_changed_mind,23445,118,keep_it,0,0.0,43
Apparel,A,01_defective,4527,200,refurbish,0,1.1912835114314522,7733
Kitchen,D,01_defective,15010,166,recycle,1,0.0,-741
Kitchen,B,04_incorrect_item,15503,105,donate,0,5.61405128440879,113
Kitchen,A,02_changed_mind,27675,137,liquidate,0,0.0,1118
Electronics,A,04_incorrect_item,12368,414,donate,0,9.903744000028555,16
Apparel,A,04_incorrect_item,1534,319,donate,0,4.4756871058882854,63
Electronics,B,02_changed_mind,12723,161,keep_it,0,0.0,57
Beauty,A,01_defective,9482,210,refurbish,0,1.9811090009571384,13219
Apparel,A,02_changed_mind,19788,225,liquidate,0,0.0,-1004
Kitchen,B,01_defective,12294,310,refurbish,0,1.7604825190419304,4726
Apparel,B,02_changed_mind,17421,51,liquidate,0,0.0,75
Kitchen,A,04_incorrect_item,5456,318,liquidate,0,0.0,-1150
Beauty,C,02_changed_mind,19122,179,liquidate,0,0.0,237
Apparel,A,02_changed_mind,14425,171,liquidate,0,0.0,583
Apparel,B,01_defective,21889,205,refurbish,0,1.4231458832423396,8708
Beauty,B,02_changed_mind,3109,328,liquidate,0,0.0,-234
Kitchen,B,03_damaged_shipping,5180,118,recycle,1,0.0,-2180
Beauty,B,03_damaged_shipping,237,481,liquidate,0,0.0,1125
Beauty,B,02_changed_mind,25499,310,liquidate,0,0.0,-487
Apparel,B,02_changed_mind,4849,410,keep_it,0,0.0,17
Electronics,B,02_changed_mind,7799,217,keep_it,0,0.0,44
Beauty,A,02_changed_mind,20308,178,liquidate,0,0.0,62
Apparel,A,02_changed_mind,16630,413,liquidate,0,0.0,-65
Beauty,B,02_changed_mind,19447,334,keep_it,0,0.0,30
Electronics,A,02_changed_mind,28966,90,keep_it,0,0.0,67
Kitchen,B,02_changed_mind,24688,230,liquidate,0,0.0,826
Apparel,A,03_damaged_shipping,6368,89,recycle,1,0.0,-2849
Kitchen,B,02_changed_mind,6190,383,keep_it,0,0.0,51
Beauty,B,02_changed_mind,12518,333,liquidate,0,0.0,-1112
Beauty,C,04_incorrect_item,3561,477,donate,0,4.56220181374156,24
Apparel,A,02_changed_mind,19165,293,liquidate,0,0.0,-1814
Electronics,B,02_changed_mind,11536,90,liquidate,0,0.0,-815
Electronics,A,01_defective,27202,166,refurbish,0,2.9334842282963374,13822
Beauty,A,03_damaged_shipping,3446,209,recycle,1,0.0,-4658
Kitchen,C,02_changed_mind,15143,248,liquidate,0,0.0,-23
Electronics,D,03_damaged_shipping,10496,212,liquidate,0,0.0,1186
Beauty,B,01_defective,14295,439,refurbish,0,3.0796181604988413,3240
Beauty,A,01_defective,5972,207,refurbish,0,2.808696464023083,17299
Kitchen,D,03_damaged_shipping,23608,444,liquidate,0,0.0,1124
Beauty,C,02_changed_mind,7502,342,liquidate,0,0.0,-1594
Electronics,B,02_changed_mind,8323,191,liquidate,0,0.0,-377
Beauty,A,01_defective,9903,267,refurbish,0,2.1138111105160773,8811
Apparel,C,02_changed_mind,29352,488,liquidate,0,0.0,637
Beauty,A,03_damaged_shipping,23362,189,recycle,1,0.0,-2668
Beauty,D,02_changed_mind,27670,381,keep_it,0,0.0,26
Apparel,C,01_defective,5394,323,refurbish,0,1.5091542311366424,17098
Beauty,A,02_changed_mind,6987,329,liquidate,0,0.0,-1550
Apparel,D,02_changed_mind,7688,351,keep_it,0,0.0,31
Kitchen,A,02_changed_mind,15552,411,liquidate,0,0.0,1023
Apparel,B,03_damaged_shipping,22904,440,recycle,1,0.0,-1673
Beauty,B,04_incorrect_item,7296,179,liquidate,0,0.0,-1857
Kitchen,A,04_incorrect_item,22711,293,liquidate,0,0.0,668
Kitchen,B,03_damaged_shipping,8650,467,liquidate,0,0.0,804
Electronics,B,02_changed_mind,3095,145,keep_it,0,0.0,49
Electronics,C,02_changed_mind,619,196,keep_it,0,0.0,95
Apparel,B,03_damaged_shipping,29040,487,recycle,1,0.0,-576
Electronics,D,02_changed_mind,23377,321,liquidate,0,0.0,1066
Apparel,B,03_damaged_shipping,19809,241,recycle,1,0.0,-2924
Beauty,C,02_changed_mind,9508,119,liquidate,0,0.0,-516
Kitchen,B,02_changed_mind,6819,309,liquidate,0,0.0,532
Kitchen,B,03_damaged_shipping,10910,241,recycle,1,0.0,-1240
Electronics,C,03_damaged_shipping,9033,279,recycle,1,0.0,-2087
Apparel,D,02_changed_mind,14505,293,liquidate,0,0.0,-1910
Kitchen,A,03_damaged_shipping,20788,143,liquidate,0,0.0,-1484
Beauty,B,01_defective,13169,301,refurbish,0,4.885162843441702,3728
Kitchen,A,02_changed_mind,1391,191,liquidate,0,0.0,-1404
Beauty,C,02_changed_mind,28261,461,liquidate,0,0.0,833
Beauty,D,02_changed_mind,6669,476,liquidate,0,0.0,582
Beauty,B,02_changed_mind,25370,51,keep_it,0,0.0,14
Apparel,B,02_changed_mind,11042,379,liquidate,0,0.0,-1296
Apparel,B,01_defective,21527,138,refurbish,0,3.0461087353194625,10213
Electronics,C,02_changed_mind,5099,252,keep_it,0,0.0,29
Electronics,A,02_changed_mind,23604,160,keep_it,0,0.0,77
Beauty,A,02_changed_mind,6449,454,liquidate,0,0.0,891
Beauty,D,02_changed_mind,20017,62,keep_it,0,0.0,31
Beauty,A,01_defective,3404,58,refurbish,0,2.5096971031070967,10754
Electronics,D,02_changed_mind,6465,363,keep_it,0,0.0,85
Beauty,B,01_defective,20191,113,refurbish,0,2.984592491075651,6820
Beauty,B,02_changed_mind,27073,358,liquidate,0,0.0,337
Electronics,A,02_changed_mind,4943,335,liquidate,0,0.0,-386
Apparel,C,03_damaged_shipping,19326,70,recycle,1,0.0,-4964
Kitchen,B,04_incorrect_item,8881,405,liquidate,0,0.0,295
Kitchen,B,02_changed_mind,17254,428,keep_it,0,0.0,89
Electronics,C,02_changed_mind,27123,407,liquidate,0,0.0,1091
Electronics,D,01_defective,20835,250,recycle,1,0.0,-1385
Apparel,A,02_changed_mind,14513,350,liquidate,0,0.0,477
Kitchen,B,03_damaged_shipping,21344,165,recycle,1,0.0,-4482
Kitchen,D,02_changed_mind,7117,316,keep_it,0,0.0,35
Kitchen,C,03_damaged_shipping,27138,460,recycle,1,0.0,-627
Apparel,B,02_changed_mind,23656,245,liquidate,0,0.0,-1417
Electronics,C,02_changed_mind,5100,237,liquidate,0,0.0,-315
Beauty,B,02_changed_mind,17133,224,liquidate,0,0.0,-270
Kitchen,A,03_damaged_shipping,29042,187,liquidate,0,0.0,919
Apparel,B,02_changed_mind,21694,476,keep_it,0,0.0,55
Kitchen,A,03_damaged_shipping,18536,148,liquidate,0,0.0,-246
Electronics,A,01_defective,20738,254,refurbish,0,3.7655130747470595,2588
Electronics,D,02_changed_mind,10965,429,keep_it,0,0.0,26
Electronics,C,01_defective,19853,372,recycle,1,0.0,-152
Beauty,B,02_changed_mind,6048,185,keep_it,0,0.0,82
Beauty,B,04_incorrect_item,28050,359,liquidate,0,0.0,-1444
Electronics,A,02_changed_mind,21189,342,liquidate,0,0.0,-688
Kitchen,B,02_changed_mind,15063,55,liquidate,0,0.0,579
Apparel,B,01_defective,22916,420,refurbish,0,2.6705209851898157,10122
Beauty,C,03_damaged_shipping,17888,103,liquidate,0,0.0,-23
Kitchen,B,01_defective,25984,290,refurbish,0,2.8501238303608774,8919
Apparel,B,01_defective,4346,81,recycle,1,0.0,337
Kitchen,B,02_changed_mind,21578,206,liquidate,0,0.0,-302
Electronics,A,02_changed_mind,14715,279,keep_it,0,0.0,80
Beauty,D,02_changed_mind,1860,395,keep_it,0,0.0,58
Electronics,C,03_damaged_shipping,3606,134,liquidate,0,0.0,1154
Beauty,A,03_damaged_shipping,3053,427,liquidate,0,0.0,133
Beauty,B,01_defective,20240,459,refurbish,0,3.8420682845201073,9692
Electronics,D,02_changed_mind,24657,232,liquidate,0,0.0,-127
Apparel,D,03_damaged_shipping,15396,264,recycle,1,0.0,-582
Kitchen,B,04_incorrect_item,16962,425,donate,0,9.310839619229325,60
Beauty,C,02_changed_mind,20444,467,liquidate,0,0.0,-1428
Apparel,A,02_changed_mind,4269,227,liquidate,0,0.0,30
Beauty,B,02_changed_mind,3697,212,keep_it,0,0.0,83
Beauty,B,01_defective,2451,439,recycle,1,0.0,-1109
Electronics,C,01_defective,22319,277,refurbish,0,4.432204390988617,15808
Electronics,B,03_damaged_shipping,17093,247,recycle,1,0.0,-1853
Beauty,B,02_changed_mind,11885,174,keep_it,0,0.0,20
Kitchen,B,02_changed_mind,15244,288,liquidate,0,0.0,-227
Apparel,B,03_damaged_shipping,5328,304,recycle,1,0.0,265
Beauty,C,02_changed_mind,22407,60,liquidate,0,0.0,94
Apparel,A,01_defective,4554,296,recycle,1,0.0,-2209
Kitchen,D,02_changed_mind,1842,61,liquidate,0,0.0,247
Electronics,B,03_damaged_shipping,18901,389,liquidate,0,0.0,-1664
Beauty,B,02_changed_mind,6799,124,keep_it,0,0.0,57
Kitchen,B,03_damaged_shipping,1990,68,liquidate,0,0.0,173
Kitchen,C,04_incorrect_item,14019,102,donate,0,9.553238155842568,165
Electronics,D,02_changed_mind,13439,109,liquidate,0,0.0,-1854
Beauty,B,01_defective,1366,283,refurbish,0,3.122014987146003,14376
Kitchen,A,04_incorrect_item,23884,489,liquidate,0,0.0,-453
Electronics,A,03_damaged_shipping,27294,302,liquidate,0,0.0,-828
Electronics,B,02_changed_mind,15391,236,liquidate,0,0.0,-1416
Electronics,C,02_changed_mind,6776,146,liquidate,0,0.0,-436
Kitchen,D,03_damaged_shipping,12114,497,recycle,1,0.0,-4480
Electronics,B,03_damaged_shipping,16006,195,recycle,1,0.0,-3644
Beauty,A,02_changed_mind,12200,67,liquidate,0,0.0,981
Kitchen,B,03_damaged_shipping,1758,91,recycle,1,0.0,-175
Electronics,B,01_defective,15660,113,refurbish,0,3.0525789364980658,3088
Beauty,C,01_defective,11422,185,refurbish,0,2.4553629095742773,4199
Beauty,B,02_changed_mind,18576,446,keep_it,0,0.0,67
Electronics,B,02_changed_mind,21340,483,liquidate,0,0.0,-696
Apparel,A,01_defective,9308,478,refurbish,0,4.969052531521575,5849
Apparel,C,01_defective,24798,121,recycle,1,0.0,-1688
Kitchen,C,03_damaged_shipping,23144,384,liquidate,0,0.0,-1895
Apparel,B,02_changed_mind,5364,434,liquidate,0,0.0,61
Electronics,A,04_incorrect_item,10838,378,liquidate,0,0.0,822
Electronics,A,04_incorrect_item,8615,191,liquidate,0,0.0,1172
Beauty,D,02_changed_mind,18327,233,liquidate,0,0.0,638
Apparel,C,03_damaged_shipping,2948,475,liquidate,0,0.0,-7
Beauty,B,03_damaged_shipping,13609,471,recycle,1,0.0,-1667
Electronics,A,02_changed_mind,26473,230,keep_it,0,0.0,98
Apparel,D,01_defective,13674,149,recycle,1,0.0,-3508
Apparel,A,02_changed_mind,6359,147,keep_it,0,0.0,65
Beauty,A,02_changed_mind,18754,181,keep_it,0,0.0,48
Kitchen,A,02_changed_mind,295,160,keep_it,0,0.0,30
